in s,C1 in V
1.00822012E-01,-3.75977E+00
1.00822195E-01,-3.75977E+00
1.00822378E-01,-3.56445E+00
1.00822561E-01,-3.36914E+00
1.00822744E-01,-3.85742E+00
1.00822928E-01,-3.46680E+00
1.00823111E-01,-3.46680E+00
1.00823294E-01,-3.56445E+00
1.00823477E-01,-3.85742E+00
1.00823660E-01,-4.24805E+00
1.00823844E-01,-3.95508E+00
1.00824027E-01,-3.56445E+00
1.00824210E-01,-3.66211E+00
1.00824393E-01,-4.15039E+00
1.00824576E-01,-3.56445E+00
1.00824760E-01,-3.66211E+00
1.00824943E-01,-3.66211E+00
1.00825126E-01,-3.66211E+00
1.00825309E-01,-4.15039E+00
1.00825492E-01,-4.05273E+00
1.00825676E-01,-3.17383E+00
1.00825859E-01,-3.46680E+00
1.00826042E-01,-3.75977E+00
1.00826225E-01,-3.75977E+00
1.00826408E-01,-4.15039E+00
1.00826592E-01,-3.75977E+00
1.00826775E-01,-3.85742E+00
1.00826958E-01,-3.85742E+00
1.00827141E-01,-3.56445E+00
1.00827324E-01,-3.75977E+00
1.00827508E-01,-3.46680E+00
1.00827691E-01,-3.95508E+00
1.00827874E-01,-3.46680E+00
1.00828057E-01,-4.15039E+00
1.00828240E-01,-3.95508E+00
1.00828424E-01,-3.75977E+00
1.00828607E-01,-4.05273E+00
1.00828790E-01,-3.66211E+00
1.00828973E-01,-3.56445E+00
1.00829156E-01,-3.75977E+00
1.00829340E-01,-4.15039E+00
1.00829523E-01,-3.85742E+00
1.00829706E-01,-3.56445E+00
1.00829889E-01,-3.75977E+00
1.00830072E-01,-3.85742E+00
1.00830256E-01,-3.85742E+00
1.00830439E-01,-3.75977E+00
1.00830622E-01,-3.85742E+00
1.00830805E-01,-4.15039E+00
1.00830988E-01,-3.75977E+00
1.00831172E-01,-3.95508E+00
1.00831355E-01,-3.46680E+00
1.00831538E-01,-3.66211E+00
1.00831721E-01,-3.46680E+00
1.00831904E-01,-3.66211E+00
1.00832088E-01,-3.46680E+00
1.00832271E-01,-3.46680E+00
1.00832454E-01,-3.85742E+00
1.00832637E-01,-3.95508E+00
1.00832820E-01,-3.85742E+00
1.00833004E-01,-4.05273E+00
1.00833187E-01,-3.46680E+00
1.00833370E-01,-3.95508E+00
1.00833553E-01,-3.95508E+00
1.00833736E-01,-3.85742E+00
1.00833920E-01,-3.36914E+00
1.00834103E-01,-3.17383E+00
1.00834286E-01,-3.85742E+00
1.00834469E-01,-3.95508E+00
1.00834652E-01,-4.44336E+00
1.00834836E-01,-3.56445E+00
1.00835019E-01,-3.36914E+00
1.00835202E-01,-3.75977E+00
1.00835385E-01,-3.95508E+00
1.00835568E-01,-4.05273E+00
1.00835752E-01,-4.15039E+00
1.00835935E-01,-4.15039E+00
1.00836118E-01,-4.05273E+00
1.00836301E-01,-3.85742E+00
1.00836484E-01,-3.66211E+00
1.00836668E-01,-3.66211E+00
1.00836851E-01,-3.56445E+00
1.00837034E-01,-3.66211E+00
1.00837217E-01,-4.15039E+00
1.00837400E-01,-3.95508E+00
1.00837584E-01,-4.24805E+00
1.00837767E-01,-4.05273E+00
1.00837950E-01,-4.05273E+00
1.00838133E-01,-3.66211E+00
1.00838316E-01,-3.85742E+00
1.00838500E-01,-3.95508E+00
1.00838683E-01,-3.85742E+00
1.00838866E-01,-3.56445E+00
1.00839049E-01,-3.95508E+00
1.00839232E-01,-3.85742E+00
1.00839416E-01,-3.85742E+00
1.00839599E-01,-3.75977E+00
1.00839782E-01,-4.15039E+00
1.00839965E-01,-3.75977E+00
1.00840148E-01,-4.24805E+00
1.00840332E-01,-3.95508E+00
1.00840515E-01,-3.95508E+00
1.00840698E-01,-3.36914E+00
1.00840881E-01,-4.24805E+00
1.00841064E-01,-3.95508E+00
1.00841248E-01,-3.85742E+00
1.00841431E-01,-3.75977E+00
1.00841614E-01,-4.05273E+00
1.00841797E-01,-3.85742E+00
1.00841980E-01,-3.75977E+00
1.00842164E-01,-3.66211E+00
1.00842347E-01,-3.75977E+00
1.00842530E-01,-4.05273E+00
1.00842713E-01,-3.85742E+00
1.00842896E-01,-3.95508E+00
1.00843080E-01,-3.85742E+00
1.00843263E-01,-3.85742E+00
1.00843446E-01,-3.75977E+00
1.00843629E-01,-3.75977E+00
1.00843812E-01,-3.75977E+00
1.00843996E-01,-3.66211E+00
1.00844179E-01,-3.75977E+00
1.00844362E-01,-3.75977E+00
1.00844545E-01,-3.66211E+00
1.00844728E-01,-3.85742E+00
1.00844912E-01,-4.05273E+00
1.00845095E-01,-3.75977E+00
1.00845278E-01,-3.95508E+00
1.00845461E-01,-3.56445E+00
1.00845644E-01,-3.56445E+00
1.00845828E-01,-3.66211E+00
1.00846011E-01,-4.24805E+00
1.00846194E-01,-3.85742E+00
1.00846377E-01,-4.05273E+00
1.00846560E-01,-3.56445E+00
1.00846744E-01,-4.05273E+00
1.00846927E-01,-4.05273E+00
1.00847110E-01,-4.05273E+00
1.00847293E-01,-4.44336E+00
1.00847476E-01,-3.95508E+00
1.00847660E-01,-3.56445E+00
1.00847843E-01,-3.85742E+00
1.00848026E-01,-4.05273E+00
1.00848209E-01,-3.95508E+00
1.00848392E-01,-4.05273E+00
1.00848576E-01,-4.05273E+00
1.00848759E-01,-3.85742E+00
1.00848942E-01,-4.05273E+00
1.00849125E-01,-3.85742E+00
1.00849308E-01,-3.85742E+00
1.00849492E-01,-4.05273E+00
1.00849675E-01,-4.05273E+00
1.00849858E-01,-4.15039E+00
1.00850041E-01,-4.34570E+00
1.00850224E-01,-4.15039E+00
1.00850408E-01,-4.05273E+00
1.00850591E-01,-3.75977E+00
1.00850774E-01,-3.56445E+00
1.00850957E-01,-4.34570E+00
1.00851140E-01,-3.75977E+00
1.00851324E-01,-4.15039E+00
1.00851507E-01,-4.05273E+00
1.00851690E-01,-4.15039E+00
1.00851873E-01,-3.95508E+00
1.00852056E-01,-4.05273E+00
1.00852240E-01,-3.95508E+00
1.00852423E-01,-4.15039E+00
1.00852606E-01,-4.05273E+00
1.00852789E-01,-3.95508E+00
1.00852972E-01,-4.05273E+00
1.00853156E-01,-3.85742E+00
1.00853339E-01,-3.95508E+00
1.00853522E-01,-4.05273E+00
1.00853705E-01,-4.15039E+00
1.00853888E-01,-4.05273E+00
1.00854072E-01,-4.24805E+00
1.00854255E-01,-3.66211E+00
1.00854438E-01,-3.75977E+00
1.00854621E-01,-3.95508E+00
1.00854804E-01,-4.24805E+00
1.00854988E-01,-4.05273E+00
1.00855171E-01,-3.75977E+00
1.00855354E-01,-3.66211E+00
1.00855537E-01,-3.95508E+00
1.00855720E-01,-4.05273E+00
1.00855904E-01,-3.85742E+00
1.00856087E-01,-4.15039E+00
1.00856270E-01,-4.05273E+00
1.00856453E-01,-4.24805E+00
1.00856636E-01,-4.24805E+00
1.00856820E-01,-4.54102E+00
1.00857003E-01,-4.24805E+00
1.00857186E-01,-3.75977E+00
1.00857369E-01,-4.34570E+00
1.00857552E-01,-4.15039E+00
1.00857736E-01,-4.24805E+00
1.00857919E-01,-3.75977E+00
1.00858102E-01,-3.75977E+00
1.00858285E-01,-4.05273E+00
1.00858468E-01,-4.34570E+00
1.00858652E-01,-3.75977E+00
1.00858835E-01,-4.05273E+00
1.00859018E-01,-3.75977E+00
1.00859201E-01,-3.66211E+00
1.00859384E-01,-3.85742E+00
1.00859568E-01,-4.34570E+00
1.00859751E-01,-4.05273E+00
1.00859934E-01,-3.95508E+00
1.00860117E-01,-4.05273E+00
1.00860300E-01,-4.05273E+00
1.00860484E-01,-4.05273E+00
1.00860667E-01,-3.95508E+00
1.00860850E-01,-3.95508E+00
1.00861033E-01,-3.95508E+00
1.00861216E-01,-4.05273E+00
1.00861400E-01,-4.15039E+00
1.00861583E-01,-3.95508E+00
1.00861766E-01,-3.95508E+00
1.00861949E-01,-4.15039E+00
1.00862132E-01,-4.15039E+00
1.00862316E-01,-3.95508E+00
1.00862499E-01,-4.05273E+00
1.00862682E-01,-3.75977E+00
1.00862865E-01,-4.24805E+00
1.00863048E-01,-3.66211E+00
1.00863232E-01,-4.34570E+00
1.00863415E-01,-4.15039E+00
1.00863598E-01,-3.66211E+00
1.00863781E-01,-3.95508E+00
1.00863964E-01,-4.24805E+00
1.00864148E-01,-3.75977E+00
1.00864331E-01,-4.15039E+00
1.00864514E-01,-3.85742E+00
1.00864697E-01,-3.95508E+00
1.00864880E-01,-4.24805E+00
1.00865064E-01,-4.05273E+00
1.00865247E-01,-4.05273E+00
1.00865430E-01,-4.05273E+00
1.00865613E-01,-3.46680E+00
1.00865796E-01,-3.66211E+00
1.00865980E-01,-4.05273E+00
1.00866163E-01,-3.56445E+00
1.00866346E-01,-3.75977E+00
1.00866529E-01,-3.95508E+00
1.00866712E-01,-3.95508E+00
1.00866896E-01,-3.85742E+00
1.00867079E-01,-3.75977E+00
1.00867262E-01,-4.34570E+00
1.00867445E-01,-3.85742E+00
1.00867628E-01,-4.44336E+00
1.00867812E-01,-3.85742E+00
1.00867995E-01,-4.05273E+00
1.00868178E-01,-4.34570E+00
1.00868361E-01,-4.24805E+00
1.00868544E-01,-4.05273E+00
1.00868728E-01,-4.24805E+00
1.00868911E-01,-3.95508E+00
1.00869094E-01,-4.05273E+00
1.00869277E-01,-3.95508E+00
1.00869460E-01,-3.75977E+00
1.00869644E-01,-4.15039E+00
1.00869827E-01,-3.85742E+00
1.00870010E-01,-3.66211E+00
1.00870193E-01,-4.15039E+00
1.00870376E-01,-3.85742E+00
1.00870560E-01,-4.24805E+00
1.00870743E-01,-4.15039E+00
1.00870926E-01,-4.15039E+00
1.00871109E-01,-3.85742E+00
1.00871292E-01,-4.24805E+00
1.00871476E-01,-3.75977E+00
1.00871659E-01,-4.05273E+00
1.00871842E-01,-4.54102E+00
1.00872025E-01,-4.34570E+00
1.00872208E-01,-4.44336E+00
1.00872392E-01,-3.85742E+00
1.00872575E-01,-4.15039E+00
1.00872758E-01,-4.05273E+00
1.00872941E-01,-4.24805E+00
1.00873124E-01,-3.66211E+00
1.00873308E-01,-4.24805E+00
1.00873491E-01,-4.44336E+00
1.00873674E-01,-4.73633E+00
1.00873857E-01,-4.34570E+00
1.00874040E-01,-4.05273E+00
1.00874224E-01,-3.75977E+00
1.00874407E-01,-4.05273E+00
1.00874590E-01,-4.24805E+00
1.00874773E-01,-3.75977E+00
1.00874956E-01,-4.44336E+00
1.00875140E-01,-4.05273E+00
1.00875323E-01,-4.44336E+00
1.00875506E-01,-3.56445E+00
1.00875689E-01,-4.15039E+00
1.00875872E-01,-4.05273E+00
1.00876056E-01,-3.95508E+00
1.00876239E-01,-3.85742E+00
1.00876422E-01,-3.95508E+00
1.00876605E-01,-4.15039E+00
1.00876788E-01,-4.24805E+00
1.00876972E-01,-4.05273E+00
1.00877155E-01,-4.15039E+00
1.00877338E-01,-4.63867E+00
1.00877521E-01,-4.34570E+00
1.00877704E-01,-4.24805E+00
1.00877888E-01,-3.75977E+00
1.00878071E-01,-4.24805E+00
1.00878254E-01,-4.15039E+00
1.00878437E-01,-3.85742E+00
1.00878620E-01,-3.95508E+00
1.00878804E-01,-4.24805E+00
1.00878987E-01,-4.34570E+00
1.00879170E-01,-4.15039E+00
1.00879353E-01,-4.05273E+00
1.00879536E-01,-4.54102E+00
1.00879720E-01,-4.15039E+00
1.00879903E-01,-4.05273E+00
1.00880086E-01,-4.15039E+00
1.00880269E-01,-4.44336E+00
1.00880452E-01,-4.54102E+00
1.00880636E-01,-3.85742E+00
1.00880819E-01,-3.85742E+00
1.00881002E-01,-4.05273E+00
1.00881185E-01,-4.44336E+00
1.00881368E-01,-4.05273E+00
1.00881552E-01,-4.15039E+00
1.00881735E-01,-4.34570E+00
1.00881918E-01,-4.54102E+00
1.00882101E-01,-4.15039E+00
1.00882284E-01,-4.34570E+00
1.00882468E-01,-4.15039E+00
1.00882651E-01,-4.05273E+00
1.00882834E-01,-4.15039E+00
1.00883017E-01,-4.15039E+00
1.00883200E-01,-4.05273E+00
1.00883384E-01,-3.95508E+00
1.00883567E-01,-4.15039E+00
1.00883750E-01,-3.85742E+00
1.00883933E-01,-3.75977E+00
1.00884116E-01,-3.95508E+00
1.00884300E-01,-4.34570E+00
1.00884483E-01,-4.15039E+00
1.00884666E-01,-3.56445E+00
1.00884849E-01,-4.15039E+00
1.00885032E-01,-3.75977E+00
1.00885216E-01,-4.54102E+00
1.00885399E-01,-3.95508E+00
1.00885582E-01,-4.34570E+00
1.00885765E-01,-4.15039E+00
1.00885948E-01,-3.85742E+00
1.00886132E-01,-4.15039E+00
1.00886315E-01,-3.85742E+00
1.00886498E-01,-4.15039E+00
1.00886681E-01,-4.05273E+00
1.00886864E-01,-4.44336E+00
1.00887048E-01,-4.24805E+00
1.00887231E-01,-4.44336E+00
1.00887414E-01,-4.34570E+00
1.00887597E-01,-4.05273E+00
1.00887780E-01,-3.95508E+00
1.00887964E-01,-3.95508E+00
1.00888147E-01,-4.05273E+00
1.00888330E-01,-4.63867E+00
1.00888513E-01,-4.34570E+00
1.00888696E-01,-4.15039E+00
1.00888880E-01,-4.05273E+00
1.00889063E-01,-4.15039E+00
1.00889246E-01,-4.24805E+00
1.00889429E-01,-4.24805E+00
1.00889612E-01,-4.34570E+00
1.00889796E-01,-3.95508E+00
1.00889979E-01,-4.15039E+00
1.00890162E-01,-4.05273E+00
1.00890345E-01,-4.24805E+00
1.00890528E-01,-4.44336E+00
1.00890712E-01,-3.85742E+00
1.00890895E-01,-4.34570E+00
1.00891078E-01,-3.85742E+00
1.00891261E-01,-4.54102E+00
1.00891444E-01,-3.95508E+00
1.00891628E-01,-4.44336E+00
1.00891811E-01,-4.24805E+00
1.00891994E-01,-3.85742E+00
1.00892177E-01,-4.05273E+00
1.00892360E-01,-3.95508E+00
1.00892544E-01,-3.85742E+00
1.00892727E-01,-4.05273E+00
1.00892910E-01,-4.05273E+00
1.00893093E-01,-4.05273E+00
1.00893276E-01,-4.73633E+00
1.00893460E-01,-4.05273E+00
1.00893643E-01,-4.05273E+00
1.00893826E-01,-4.63867E+00
1.00894009E-01,-3.95508E+00
1.00894192E-01,-3.95508E+00
1.00894376E-01,-4.15039E+00
1.00894559E-01,-4.05273E+00
1.00894742E-01,-3.85742E+00
1.00894925E-01,-3.75977E+00
1.00895108E-01,-4.24805E+00
1.00895292E-01,-3.85742E+00
1.00895475E-01,-4.15039E+00
1.00895658E-01,-3.95508E+00
1.00895841E-01,-3.75977E+00
1.00896024E-01,-4.24805E+00
1.00896208E-01,-4.05273E+00
1.00896391E-01,-4.05273E+00
1.00896574E-01,-3.95508E+00
1.00896757E-01,-4.44336E+00
1.00896940E-01,-4.15039E+00
1.00897124E-01,-4.44336E+00
1.00897307E-01,-4.54102E+00
1.00897490E-01,-4.15039E+00
1.00897673E-01,-4.24805E+00
1.00897856E-01,-4.05273E+00
1.00898040E-01,-4.24805E+00
1.00898223E-01,-4.05273E+00
1.00898406E-01,-4.34570E+00
1.00898589E-01,-4.24805E+00
1.00898772E-01,-3.95508E+00
1.00898956E-01,-3.85742E+00
1.00899139E-01,-4.54102E+00
1.00899322E-01,-4.44336E+00
1.00899505E-01,-4.05273E+00
1.00899688E-01,-4.15039E+00
1.00899872E-01,-4.05273E+00
1.00900055E-01,-4.05273E+00
1.00900238E-01,-4.05273E+00
1.00900421E-01,-4.05273E+00
1.00900604E-01,-4.34570E+00
1.00900788E-01,-4.05273E+00
1.00900971E-01,-4.73633E+00
1.00901154E-01,-4.54102E+00
1.00901337E-01,-4.44336E+00
1.00901520E-01,-4.05273E+00
1.00901704E-01,-4.05273E+00
1.00901887E-01,-4.15039E+00
1.00902070E-01,-3.95508E+00
1.00902253E-01,-4.44336E+00
1.00902436E-01,-3.95508E+00
1.00902620E-01,-3.85742E+00
1.00902803E-01,-4.63867E+00
1.00902986E-01,-4.24805E+00
1.00903169E-01,-4.24805E+00
1.00903352E-01,-4.54102E+00
1.00903536E-01,-4.05273E+00
1.00903719E-01,-4.34570E+00
1.00903902E-01,-4.34570E+00
1.00904085E-01,-3.95508E+00
1.00904268E-01,-3.95508E+00
1.00904452E-01,-3.56445E+00
1.00904635E-01,-4.34570E+00
1.00904818E-01,-3.95508E+00
1.00905001E-01,-4.05273E+00
1.00905184E-01,-4.44336E+00
1.00905368E-01,-4.05273E+00
1.00905551E-01,-4.44336E+00
1.00905734E-01,-4.05273E+00
1.00905917E-01,-4.05273E+00
1.00906100E-01,-3.95508E+00
1.00906284E-01,-4.05273E+00
1.00906467E-01,-4.15039E+00
1.00906650E-01,-3.75977E+00
1.00906833E-01,-4.73633E+00
1.00907016E-01,-4.44336E+00
1.00907200E-01,-3.85742E+00
1.00907383E-01,-4.44336E+00
1.00907566E-01,-4.34570E+00
1.00907749E-01,-4.15039E+00
1.00907932E-01,-4.24805E+00
1.00908116E-01,-4.73633E+00
1.00908299E-01,-4.05273E+00
1.00908482E-01,-4.34570E+00
1.00908665E-01,-4.44336E+00
1.00908848E-01,-4.63867E+00
1.00909032E-01,-4.34570E+00
1.00909215E-01,-4.63867E+00
1.00909398E-01,-4.73633E+00
1.00909581E-01,-4.05273E+00
1.00909764E-01,-4.54102E+00
1.00909948E-01,-3.75977E+00
1.00910131E-01,-4.05273E+00
1.00910314E-01,-4.05273E+00
1.00910497E-01,-4.24805E+00
1.00910680E-01,-4.05273E+00
1.00910864E-01,-4.34570E+00
1.00911047E-01,-4.44336E+00
1.00911230E-01,-4.54102E+00
1.00911413E-01,-4.15039E+00
1.00911596E-01,-4.44336E+00
1.00911780E-01,-4.15039E+00
1.00911963E-01,-4.54102E+00
1.00912146E-01,-4.44336E+00
1.00912329E-01,-4.24805E+00
1.00912512E-01,-4.15039E+00
1.00912696E-01,-4.24805E+00
1.00912879E-01,-4.24805E+00
1.00913062E-01,-4.63867E+00
1.00913245E-01,-4.05273E+00
1.00913428E-01,-4.54102E+00
1.00913612E-01,-4.15039E+00
1.00913795E-01,-4.63867E+00
1.00913978E-01,-4.05273E+00
1.00914161E-01,-4.24805E+00
1.00914344E-01,-4.44336E+00
1.00914528E-01,-4.34570E+00
1.00914711E-01,-4.15039E+00
1.00914894E-01,-4.54102E+00
1.00915077E-01,-4.05273E+00
1.00915260E-01,-4.44336E+00
1.00915444E-01,-4.05273E+00
1.00915627E-01,-3.95508E+00
1.00915810E-01,-4.24805E+00
1.00915993E-01,-4.34570E+00
1.00916176E-01,-4.34570E+00
1.00916360E-01,-4.44336E+00
1.00916543E-01,-4.34570E+00
1.00916726E-01,-4.15039E+00
1.00916909E-01,-4.44336E+00
1.00917092E-01,-4.34570E+00
1.00917276E-01,-4.15039E+00
1.00917459E-01,-4.54102E+00
1.00917642E-01,-4.44336E+00
1.00917825E-01,-4.15039E+00
1.00918008E-01,-4.05273E+00
1.00918192E-01,-4.54102E+00
1.00918375E-01,-4.15039E+00
1.00918558E-01,-4.83398E+00
1.00918741E-01,-4.44336E+00
1.00918924E-01,-4.24805E+00
1.00919108E-01,-4.34570E+00
1.00919291E-01,-4.15039E+00
1.00919474E-01,-3.95508E+00
1.00919657E-01,-4.24805E+00
1.00919840E-01,-4.24805E+00
1.00920024E-01,-4.63867E+00
1.00920207E-01,-4.73633E+00
1.00920390E-01,-4.34570E+00
1.00920573E-01,-3.85742E+00
1.00920756E-01,-4.15039E+00
1.00920940E-01,-4.05273E+00
1.00921123E-01,-4.44336E+00
1.00921306E-01,-4.63867E+00
1.00921489E-01,-3.95508E+00
1.00921672E-01,-4.34570E+00
1.00921856E-01,-4.34570E+00
1.00922039E-01,-4.15039E+00
1.00922222E-01,-4.54102E+00
1.00922405E-01,-3.66211E+00
1.00922588E-01,-4.54102E+00
1.00922772E-01,-4.44336E+00
1.00922955E-01,-4.05273E+00
1.00923138E-01,-4.24805E+00
1.00923321E-01,-4.05273E+00
1.00923504E-01,-4.44336E+00
1.00923688E-01,-4.34570E+00
1.00923871E-01,-3.56445E+00
1.00924054E-01,-4.73633E+00
1.00924237E-01,-4.44336E+00
1.00924420E-01,-4.44336E+00
1.00924604E-01,-4.63867E+00
1.00924787E-01,-4.34570E+00
1.00924970E-01,-4.34570E+00
1.00925153E-01,-4.73633E+00
1.00925336E-01,-4.54102E+00
1.00925520E-01,-4.54102E+00
1.00925703E-01,-4.44336E+00
1.00925886E-01,-3.95508E+00
1.00926069E-01,-4.05273E+00
1.00926252E-01,-4.73633E+00
1.00926436E-01,-4.44336E+00
1.00926619E-01,-4.34570E+00
1.00926802E-01,-4.24805E+00
1.00926985E-01,-4.63867E+00
1.00927168E-01,-4.34570E+00
1.00927352E-01,-4.54102E+00
1.00927535E-01,-4.44336E+00
1.00927718E-01,-4.34570E+00
1.00927901E-01,-4.15039E+00
1.00928084E-01,-4.44336E+00
1.00928268E-01,-3.95508E+00
1.00928451E-01,-3.75977E+00
1.00928634E-01,-4.34570E+00
1.00928817E-01,-4.63867E+00
1.00929000E-01,-4.44336E+00
1.00929184E-01,-4.34570E+00
1.00929367E-01,-4.63867E+00
1.00929550E-01,-4.34570E+00
1.00929733E-01,-4.63867E+00
1.00929916E-01,-4.83398E+00
1.00930100E-01,-4.44336E+00
1.00930283E-01,-4.24805E+00
1.00930466E-01,-4.34570E+00
1.00930649E-01,-4.83398E+00
1.00930832E-01,-4.24805E+00
1.00931016E-01,-4.44336E+00
1.00931199E-01,-4.34570E+00
1.00931382E-01,-4.44336E+00
1.00931565E-01,-4.63867E+00
1.00931748E-01,-4.54102E+00
1.00931932E-01,-4.15039E+00
1.00932115E-01,-4.34570E+00
1.00932298E-01,-4.54102E+00
1.00932481E-01,-4.54102E+00
1.00932664E-01,-4.44336E+00
1.00932848E-01,-4.83398E+00
1.00933031E-01,-3.95508E+00
1.00933214E-01,-4.34570E+00
1.00933397E-01,-4.34570E+00
1.00933580E-01,-4.05273E+00
1.00933764E-01,-4.24805E+00
1.00933947E-01,-4.34570E+00
1.00934130E-01,-4.15039E+00
1.00934313E-01,-4.24805E+00
1.00934496E-01,-4.54102E+00
1.00934680E-01,-4.05273E+00
1.00934863E-01,-4.34570E+00
1.00935046E-01,-4.63867E+00
1.00935229E-01,-4.44336E+00
1.00935412E-01,-4.15039E+00
1.00935596E-01,-4.34570E+00
1.00935779E-01,-4.34570E+00
1.00935962E-01,-4.54102E+00
1.00936145E-01,-4.54102E+00
1.00936328E-01,-4.54102E+00
1.00936512E-01,-4.54102E+00
1.00936695E-01,-4.83398E+00
1.00936878E-01,-4.44336E+00
1.00937061E-01,-4.24805E+00
1.00937244E-01,-4.44336E+00
1.00937428E-01,-4.44336E+00
1.00937611E-01,-4.54102E+00
1.00937794E-01,-4.44336E+00
1.00937977E-01,-4.24805E+00
1.00938160E-01,-4.54102E+00
1.00938344E-01,-4.54102E+00
1.00938527E-01,-4.44336E+00
1.00938710E-01,-4.54102E+00
1.00938893E-01,-4.54102E+00
1.00939076E-01,-4.05273E+00
1.00939260E-01,-4.63867E+00
1.00939443E-01,-4.24805E+00
1.00939626E-01,-4.24805E+00
1.00939809E-01,-4.54102E+00
1.00939992E-01,-4.24805E+00
1.00940176E-01,-4.44336E+00
1.00940359E-01,-3.85742E+00
1.00940542E-01,-4.73633E+00
1.00940725E-01,-4.93164E+00
1.00940908E-01,-4.93164E+00
1.00941092E-01,-4.73633E+00
1.00941275E-01,-4.93164E+00
1.00941458E-01,-3.95508E+00
1.00941641E-01,-4.83398E+00
1.00941824E-01,-4.05273E+00
1.00942008E-01,-4.15039E+00
1.00942191E-01,-4.63867E+00
1.00942374E-01,-4.15039E+00
1.00942557E-01,-4.44336E+00
1.00942740E-01,-4.34570E+00
1.00942924E-01,-4.44336E+00
1.00943107E-01,-4.73633E+00
1.00943290E-01,-4.44336E+00
1.00943473E-01,-4.73633E+00
1.00943656E-01,-4.34570E+00
1.00943840E-01,-4.83398E+00
1.00944023E-01,-4.54102E+00
1.00944206E-01,-4.54102E+00
1.00944389E-01,-4.34570E+00
1.00944572E-01,-3.85742E+00
1.00944756E-01,-4.44336E+00
1.00944939E-01,-4.83398E+00
1.00945122E-01,-4.34570E+00
1.00945305E-01,-4.44336E+00
1.00945488E-01,-4.44336E+00
1.00945672E-01,-4.73633E+00
1.00945855E-01,-4.15039E+00
1.00946038E-01,-4.73633E+00
1.00946221E-01,-4.24805E+00
1.00946404E-01,-4.63867E+00
1.00946588E-01,-4.44336E+00
1.00946771E-01,-4.34570E+00
1.00946954E-01,-4.63867E+00
1.00947137E-01,-4.44336E+00
1.00947320E-01,-4.34570E+00
1.00947504E-01,-4.24805E+00
1.00947687E-01,-4.63867E+00
1.00947870E-01,-4.24805E+00
1.00948053E-01,-4.83398E+00
1.00948236E-01,-4.05273E+00
1.00948420E-01,-4.34570E+00
1.00948603E-01,-4.44336E+00
1.00948786E-01,-4.34570E+00
1.00948969E-01,-4.15039E+00
1.00949152E-01,-4.54102E+00
1.00949336E-01,-4.24805E+00
1.00949519E-01,-4.83398E+00
1.00949702E-01,-4.05273E+00
1.00949885E-01,-4.54102E+00
1.00950068E-01,-4.24805E+00
1.00950252E-01,-4.15039E+00
1.00950435E-01,-4.05273E+00
1.00950618E-01,-4.83398E+00
1.00950801E-01,-4.54102E+00
1.00950984E-01,-4.34570E+00
1.00951168E-01,-4.15039E+00
1.00951351E-01,-4.15039E+00
1.00951534E-01,-4.24805E+00
1.00951717E-01,-4.24805E+00
1.00951900E-01,-4.83398E+00
1.00952084E-01,-4.44336E+00
1.00952267E-01,-4.34570E+00
1.00952450E-01,-4.73633E+00
1.00952633E-01,-4.73633E+00
1.00952816E-01,-4.44336E+00
1.00953000E-01,-4.54102E+00
1.00953183E-01,-4.44336E+00
1.00953366E-01,-4.24805E+00
1.00953549E-01,-4.44336E+00
1.00953732E-01,-3.95508E+00
1.00953916E-01,-4.83398E+00
1.00954099E-01,-5.12695E+00
1.00954282E-01,-5.12695E+00
1.00954465E-01,-4.44336E+00
1.00954648E-01,-4.05273E+00
1.00954832E-01,-4.54102E+00
1.00955015E-01,-4.44336E+00
1.00955198E-01,-4.93164E+00
1.00955381E-01,-4.63867E+00
1.00955564E-01,-3.85742E+00
1.00955748E-01,-4.63867E+00
1.00955931E-01,-4.73633E+00
1.00956114E-01,-4.24805E+00
1.00956297E-01,-4.93164E+00
1.00956480E-01,-4.44336E+00
1.00956664E-01,-4.83398E+00
1.00956847E-01,-4.83398E+00
1.00957030E-01,-4.24805E+00
1.00957213E-01,-4.83398E+00
1.00957396E-01,-4.15039E+00
1.00957580E-01,-4.44336E+00
1.00957763E-01,-4.54102E+00
1.00957946E-01,-4.34570E+00
1.00958129E-01,-4.63867E+00
1.00958312E-01,-4.73633E+00
1.00958496E-01,-4.44336E+00
1.00958679E-01,-4.63867E+00
1.00958862E-01,-4.44336E+00
1.00959045E-01,-4.24805E+00
1.00959228E-01,-4.63867E+00
1.00959412E-01,-4.44336E+00
1.00959595E-01,-4.73633E+00
1.00959778E-01,-4.83398E+00
1.00959961E-01,-4.73633E+00
1.00960144E-01,-4.54102E+00
1.00960328E-01,-4.63867E+00
1.00960511E-01,-4.54102E+00
1.00960694E-01,-4.63867E+00
1.00960877E-01,-4.44336E+00
1.00961060E-01,-4.63867E+00
1.00961244E-01,-4.54102E+00
1.00961427E-01,-4.73633E+00
1.00961610E-01,-4.44336E+00
1.00961793E-01,-4.73633E+00
1.00961976E-01,-4.54102E+00
1.00962160E-01,-4.44336E+00
1.00962343E-01,-4.34570E+00
1.00962526E-01,-4.63867E+00
1.00962709E-01,-4.34570E+00
1.00962892E-01,-4.54102E+00
1.00963076E-01,-5.02930E+00
1.00963259E-01,-4.63867E+00
1.00963442E-01,-4.44336E+00
1.00963625E-01,-4.15039E+00
1.00963808E-01,-4.63867E+00
1.00963992E-01,-4.63867E+00
1.00964175E-01,-4.83398E+00
