in s,C1 in V
1.008082900E-01,5.32227E-01
1.008082992E-01,5.32227E-01
1.008083084E-01,5.34180E-01
1.008083176E-01,5.32227E-01
1.008083268E-01,5.38086E-01
1.008083360E-01,5.41992E-01
1.008083452E-01,5.28320E-01
1.008083544E-01,5.24414E-01
1.008083636E-01,5.36133E-01
1.008083728E-01,5.30273E-01
1.008083820E-01,5.40039E-01
1.008083912E-01,5.26367E-01
1.008084004E-01,5.36133E-01
1.008084096E-01,5.32227E-01
1.008084188E-01,5.38086E-01
1.008084280E-01,5.30273E-01
1.008084372E-01,5.36133E-01
1.008084464E-01,5.40039E-01
1.008084556E-01,5.32227E-01
1.008084648E-01,5.34180E-01
1.008084740E-01,5.32227E-01
1.008084832E-01,5.36133E-01
1.008084924E-01,5.38086E-01
1.008085016E-01,5.32227E-01
1.008085108E-01,5.38086E-01
1.008085200E-01,5.30273E-01
1.008085292E-01,5.28320E-01
1.008085384E-01,5.38086E-01
1.008085476E-01,5.24414E-01
1.008085568E-01,5.43945E-01
1.008085660E-01,5.26367E-01
1.008085752E-01,5.34180E-01
1.008085844E-01,5.32227E-01
1.008085936E-01,5.34180E-01
1.008086028E-01,5.24414E-01
1.008086120E-01,5.24414E-01
1.008086212E-01,5.36133E-01
1.008086304E-01,5.36133E-01
1.008086396E-01,5.28320E-01
1.008086488E-01,5.36133E-01
1.008086580E-01,5.30273E-01
1.008086672E-01,5.34180E-01
1.008086764E-01,5.32227E-01
1.008086856E-01,5.34180E-01
1.008086948E-01,5.28320E-01
1.008087040E-01,5.26367E-01
1.008087132E-01,5.36133E-01
1.008087224E-01,5.38086E-01
1.008087316E-01,5.30273E-01
1.008087408E-01,5.36133E-01
1.008087500E-01,5.28320E-01
1.008087592E-01,5.28320E-01
1.008087684E-01,5.34180E-01
1.008087776E-01,5.40039E-01
1.008087868E-01,5.40039E-01
1.008087960E-01,5.38086E-01
1.008088052E-01,5.36133E-01
1.008088144E-01,5.36133E-01
1.008088236E-01,5.32227E-01
1.008088328E-01,5.38086E-01
1.008088420E-01,5.30273E-01
1.008088512E-01,5.36133E-01
1.008088604E-01,5.30273E-01
1.008088696E-01,5.38086E-01
1.008088788E-01,5.26367E-01
1.008088880E-01,5.32227E-01
1.008088972E-01,5.32227E-01
1.008089064E-01,5.32227E-01
1.008089156E-01,5.26367E-01
1.008089248E-01,5.41992E-01
1.008089340E-01,5.38086E-01
1.008089432E-01,5.34180E-01
1.008089524E-01,5.28320E-01
1.008089616E-01,5.40039E-01
1.008089708E-01,5.36133E-01
1.008089800E-01,5.38086E-01
1.008089892E-01,5.30273E-01
1.008089984E-01,5.30273E-01
1.008090076E-01,5.30273E-01
1.008090168E-01,5.32227E-01
1.008090260E-01,5.30273E-01
1.008090352E-01,5.28320E-01
1.008090444E-01,5.28320E-01
1.008090536E-01,5.30273E-01
1.008090628E-01,5.36133E-01
1.008090720E-01,5.38086E-01
1.008090812E-01,5.38086E-01
1.008090904E-01,5.40039E-01
1.008090996E-01,5.34180E-01
1.008091088E-01,5.34180E-01
1.008091180E-01,5.36133E-01
1.008091272E-01,5.28320E-01
1.008091364E-01,5.38086E-01
1.008091456E-01,5.34180E-01
1.008091548E-01,5.34180E-01
1.008091640E-01,5.34180E-01
1.008091732E-01,5.34180E-01
1.008091824E-01,5.36133E-01
1.008091916E-01,5.30273E-01
1.008092008E-01,5.36133E-01
1.008092100E-01,5.32227E-01
1.008092192E-01,5.30273E-01
1.008092284E-01,5.38086E-01
1.008092376E-01,5.34180E-01
1.008092468E-01,5.34180E-01
1.008092560E-01,5.38086E-01
1.008092652E-01,5.34180E-01
1.008092744E-01,5.32227E-01
1.008092836E-01,5.40039E-01
1.008092928E-01,5.34180E-01
1.008093020E-01,5.28320E-01
1.008093112E-01,5.36133E-01
1.008093204E-01,5.40039E-01
1.008093296E-01,5.30273E-01
1.008093388E-01,5.47852E-01
1.008093480E-01,5.41992E-01
1.008093572E-01,5.26367E-01
1.008093664E-01,5.34180E-01
1.008093756E-01,5.32227E-01
1.008093848E-01,5.36133E-01
1.008093940E-01,5.36133E-01
1.008094032E-01,5.30273E-01
1.008094124E-01,5.34180E-01
1.008094216E-01,5.32227E-01
1.008094308E-01,5.32227E-01
1.008094400E-01,5.22461E-01
1.008094492E-01,5.38086E-01
1.008094584E-01,5.34180E-01
1.008094676E-01,5.32227E-01
1.008094768E-01,5.38086E-01
1.008094860E-01,5.40039E-01
1.008094952E-01,5.36133E-01
1.008095044E-01,5.26367E-01
1.008095136E-01,5.47852E-01
1.008095228E-01,5.32227E-01
1.008095320E-01,5.32227E-01
1.008095412E-01,5.32227E-01
1.008095504E-01,5.34180E-01
1.008095596E-01,5.38086E-01
1.008095688E-01,5.34180E-01
1.008095780E-01,5.34180E-01
1.008095872E-01,5.43945E-01
1.008095964E-01,5.34180E-01
1.008096056E-01,5.43945E-01
1.008096148E-01,5.36133E-01
1.008096240E-01,5.34180E-01
1.008096332E-01,5.41992E-01
1.008096424E-01,5.34180E-01
1.008096516E-01,5.38086E-01
1.008096608E-01,5.32227E-01
1.008096700E-01,5.34180E-01
1.008096792E-01,5.36133E-01
1.008096884E-01,5.36133E-01
1.008096976E-01,5.40039E-01
1.008097068E-01,5.41992E-01
1.008097160E-01,5.36133E-01
1.008097252E-01,5.43945E-01
1.008097344E-01,5.32227E-01
1.008097436E-01,5.34180E-01
1.008097528E-01,5.28320E-01
1.008097620E-01,5.36133E-01
1.008097712E-01,5.41992E-01
1.008097804E-01,5.36133E-01
1.008097896E-01,5.41992E-01
1.008097988E-01,5.28320E-01
1.008098080E-01,5.41992E-01
1.008098172E-01,5.36133E-01
1.008098264E-01,5.34180E-01
1.008098356E-01,5.34180E-01
1.008098448E-01,5.32227E-01
1.008098540E-01,5.41992E-01
1.008098632E-01,5.34180E-01
1.008098724E-01,5.34180E-01
1.008098816E-01,5.32227E-01
1.008098908E-01,5.36133E-01
1.008099000E-01,5.34180E-01
1.008099092E-01,5.34180E-01
1.008099184E-01,5.47852E-01
1.008099276E-01,5.38086E-01
1.008099368E-01,5.30273E-01
1.008099460E-01,5.36133E-01
1.008099552E-01,5.30273E-01
1.008099644E-01,5.32227E-01
1.008099736E-01,5.38086E-01
1.008099828E-01,5.38086E-01
1.008099920E-01,5.41992E-01
1.008100012E-01,5.40039E-01
1.008100104E-01,5.40039E-01
1.008100196E-01,5.34180E-01
1.008100288E-01,5.41992E-01
1.008100380E-01,5.32227E-01
1.008100472E-01,5.32227E-01
1.008100564E-01,5.40039E-01
1.008100656E-01,5.36133E-01
1.008100748E-01,5.38086E-01
1.008100840E-01,5.40039E-01
1.008100932E-01,5.38086E-01
1.008101024E-01,5.40039E-01
1.008101116E-01,5.30273E-01
1.008101208E-01,5.32227E-01
1.008101300E-01,5.36133E-01
1.008101392E-01,5.40039E-01
1.008101484E-01,5.40039E-01
1.008101576E-01,5.34180E-01
1.008101668E-01,5.30273E-01
1.008101760E-01,5.34180E-01
1.008101852E-01,5.38086E-01
1.008101944E-01,5.32227E-01
1.008102036E-01,5.30273E-01
1.008102128E-01,5.40039E-01
1.008102220E-01,5.36133E-01
1.008102312E-01,5.30273E-01
1.008102404E-01,5.32227E-01
1.008102496E-01,5.38086E-01
1.008102588E-01,5.34180E-01
1.008102680E-01,5.38086E-01
1.008102772E-01,5.38086E-01
1.008102864E-01,5.34180E-01
1.008102956E-01,5.40039E-01
1.008103048E-01,5.40039E-01
1.008103140E-01,5.32227E-01
1.008103232E-01,5.41992E-01
1.008103324E-01,5.38086E-01
1.008103416E-01,5.30273E-01
1.008103508E-01,5.34180E-01
1.008103600E-01,5.36133E-01
1.008103692E-01,5.45898E-01
1.008103784E-01,5.34180E-01
1.008103876E-01,5.41992E-01
1.008103968E-01,5.34180E-01
1.008104060E-01,5.30273E-01
1.008104152E-01,5.36133E-01
1.008104244E-01,5.24414E-01
1.008104336E-01,5.26367E-01
1.008104428E-01,5.30273E-01
1.008104520E-01,5.30273E-01
1.008104612E-01,5.41992E-01
1.008104704E-01,5.32227E-01
1.008104796E-01,5.40039E-01
1.008104888E-01,5.36133E-01
1.008104980E-01,5.38086E-01
1.008105072E-01,5.38086E-01
1.008105164E-01,5.32227E-01
1.008105256E-01,5.34180E-01
1.008105348E-01,5.30273E-01
1.008105440E-01,5.34180E-01
1.008105532E-01,5.41992E-01
1.008105624E-01,5.32227E-01
1.008105716E-01,5.36133E-01
1.008105808E-01,5.30273E-01
1.008105900E-01,5.38086E-01
1.008105992E-01,5.36133E-01
1.008106084E-01,5.38086E-01
1.008106176E-01,5.41992E-01
1.008106268E-01,5.36133E-01
1.008106360E-01,5.38086E-01
1.008106452E-01,5.28320E-01
1.008106544E-01,5.26367E-01
1.008106636E-01,5.30273E-01
1.008106728E-01,5.30273E-01
1.008106820E-01,5.43945E-01
1.008106912E-01,5.34180E-01
1.008107004E-01,5.36133E-01
1.008107096E-01,5.32227E-01
1.008107188E-01,5.26367E-01
1.008107280E-01,5.34180E-01
1.008107372E-01,5.38086E-01
1.008107464E-01,5.30273E-01
1.008107556E-01,5.32227E-01
1.008107648E-01,5.32227E-01
1.008107740E-01,5.36133E-01
1.008107832E-01,5.24414E-01
1.008107924E-01,5.34180E-01
1.008108016E-01,5.28320E-01
1.008108108E-01,5.34180E-01
1.008108200E-01,5.34180E-01
1.008108292E-01,5.32227E-01
1.008108384E-01,5.30273E-01
1.008108476E-01,5.32227E-01
1.008108568E-01,5.38086E-01
1.008108660E-01,5.36133E-01
1.008108752E-01,5.32227E-01
1.008108844E-01,5.32227E-01
1.008108936E-01,5.34180E-01
1.008109028E-01,5.24414E-01
1.008109120E-01,5.36133E-01
1.008109212E-01,5.38086E-01
1.008109304E-01,5.38086E-01
1.008109396E-01,5.30273E-01
1.008109488E-01,5.32227E-01
1.008109580E-01,5.32227E-01
1.008109672E-01,5.26367E-01
1.008109764E-01,5.43945E-01
1.008109856E-01,5.22461E-01
1.008109948E-01,5.32227E-01
1.008110040E-01,5.26367E-01
1.008110132E-01,5.34180E-01
1.008110224E-01,5.30273E-01
1.008110316E-01,5.30273E-01
1.008110408E-01,5.38086E-01
1.008110500E-01,5.28320E-01
1.008110592E-01,5.24414E-01
1.008110684E-01,5.32227E-01
1.008110776E-01,5.28320E-01
1.008110868E-01,5.36133E-01
1.008110960E-01,5.32227E-01
1.008111052E-01,5.30273E-01
1.008111144E-01,5.34180E-01
1.008111236E-01,5.32227E-01
1.008111328E-01,5.36133E-01
1.008111420E-01,5.28320E-01
1.008111512E-01,5.38086E-01
1.008111604E-01,5.30273E-01
1.008111696E-01,5.32227E-01
1.008111788E-01,5.32227E-01
1.008111880E-01,5.34180E-01
1.008111972E-01,5.32227E-01
1.008112064E-01,5.26367E-01
1.008112156E-01,5.28320E-01
1.008112248E-01,5.20508E-01
1.008112340E-01,5.30273E-01
1.008112432E-01,5.34180E-01
1.008112524E-01,5.28320E-01
1.008112616E-01,5.26367E-01
1.008112708E-01,5.34180E-01
1.008112800E-01,5.34180E-01
1.008112892E-01,5.41992E-01
1.008112984E-01,5.28320E-01
1.008113076E-01,5.40039E-01
1.008113168E-01,5.26367E-01
1.008113260E-01,5.28320E-01
1.008113352E-01,5.32227E-01
1.008113444E-01,5.26367E-01
1.008113536E-01,5.30273E-01
1.008113628E-01,5.28320E-01
1.008113720E-01,5.24414E-01
1.008113812E-01,5.26367E-01
1.008113904E-01,5.30273E-01
1.008113996E-01,5.28320E-01
1.008114088E-01,5.32227E-01
1.008114180E-01,5.36133E-01
1.008114272E-01,5.38086E-01
1.008114364E-01,5.26367E-01
1.008114456E-01,5.38086E-01
1.008114548E-01,5.28320E-01
1.008114640E-01,5.32227E-01
1.008114732E-01,5.32227E-01
1.008114824E-01,5.30273E-01
1.008114916E-01,5.32227E-01
1.008115008E-01,5.24414E-01
1.008115100E-01,5.24414E-01
1.008115192E-01,5.30273E-01
1.008115284E-01,5.36133E-01
1.008115376E-01,5.38086E-01
1.008115468E-01,5.22461E-01
1.008115560E-01,5.38086E-01
1.008115652E-01,5.32227E-01
1.008115744E-01,5.34180E-01
1.008115836E-01,5.28320E-01
1.008115928E-01,5.32227E-01
1.008116020E-01,5.30273E-01
1.008116112E-01,5.20508E-01
1.008116204E-01,5.30273E-01
1.008116296E-01,5.36133E-01
1.008116388E-01,5.26367E-01
1.008116480E-01,5.36133E-01
1.008116572E-01,5.26367E-01
1.008116664E-01,5.34180E-01
1.008116756E-01,5.22461E-01
1.008116848E-01,5.26367E-01
1.008116940E-01,5.34180E-01
1.008117032E-01,5.26367E-01
1.008117124E-01,5.38086E-01
1.008117216E-01,5.30273E-01
1.008117308E-01,5.32227E-01
1.008117400E-01,5.34180E-01
1.008117492E-01,5.30273E-01
1.008117584E-01,5.40039E-01
1.008117676E-01,5.30273E-01
1.008117768E-01,5.38086E-01
1.008117860E-01,5.26367E-01
1.008117952E-01,5.30273E-01
1.008118044E-01,5.40039E-01
1.008118136E-01,5.30273E-01
1.008118228E-01,5.45898E-01
1.008118320E-01,5.40039E-01
1.008118412E-01,5.36133E-01
1.008118504E-01,5.36133E-01
1.008118596E-01,5.28320E-01
1.008118688E-01,5.41992E-01
1.008118780E-01,5.38086E-01
1.008118872E-01,5.34180E-01
1.008118964E-01,5.36133E-01
1.008119056E-01,5.30273E-01
1.008119148E-01,5.36133E-01
1.008119240E-01,5.34180E-01
1.008119332E-01,5.32227E-01
1.008119424E-01,5.36133E-01
1.008119516E-01,5.30273E-01
1.008119608E-01,5.34180E-01
1.008119700E-01,5.41992E-01
1.008119792E-01,5.43945E-01
1.008119884E-01,5.34180E-01
1.008119976E-01,5.34180E-01
1.008120068E-01,5.34180E-01
1.008120160E-01,5.32227E-01
1.008120252E-01,5.40039E-01
1.008120344E-01,5.40039E-01
1.008120436E-01,5.30273E-01
1.008120528E-01,5.36133E-01
1.008120620E-01,5.38086E-01
1.008120712E-01,5.40039E-01
1.008120804E-01,5.36133E-01
1.008120896E-01,5.32227E-01
1.008120988E-01,5.36133E-01
1.008121080E-01,5.30273E-01
1.008121172E-01,5.32227E-01
1.008121264E-01,5.30273E-01
1.008121356E-01,5.40039E-01
1.008121448E-01,5.32227E-01
1.008121540E-01,5.30273E-01
1.008121632E-01,5.43945E-01
1.008121724E-01,5.36133E-01
1.008121816E-01,5.38086E-01
1.008121908E-01,5.30273E-01
1.008122000E-01,5.41992E-01
1.008122092E-01,5.40039E-01
1.008122184E-01,5.34180E-01
1.008122276E-01,5.40039E-01
1.008122368E-01,5.28320E-01
1.008122460E-01,5.36133E-01
1.008122552E-01,5.36133E-01
1.008122644E-01,5.40039E-01
1.008122736E-01,5.41992E-01
1.008122828E-01,5.34180E-01
1.008122920E-01,5.40039E-01
1.008123012E-01,5.40039E-01
1.008123104E-01,5.32227E-01
1.008123196E-01,5.41992E-01
1.008123288E-01,5.34180E-01
1.008123380E-01,5.41992E-01
1.008123472E-01,5.36133E-01
1.008123564E-01,5.43945E-01
1.008123656E-01,5.36133E-01
1.008123748E-01,5.34180E-01
1.008123840E-01,5.38086E-01
1.008123932E-01,5.30273E-01
1.008124024E-01,5.34180E-01
1.008124116E-01,5.43945E-01
1.008124208E-01,5.30273E-01
1.008124300E-01,5.40039E-01
1.008124392E-01,5.28320E-01
1.008124484E-01,5.38086E-01
1.008124576E-01,5.38086E-01
1.008124668E-01,5.36133E-01
1.008124760E-01,5.40039E-01
1.008124852E-01,5.36133E-01
1.008124944E-01,5.43945E-01
1.008125036E-01,5.30273E-01
1.008125128E-01,5.40039E-01
1.008125220E-01,5.40039E-01
1.008125312E-01,5.36133E-01
1.008125404E-01,5.43945E-01
1.008125496E-01,5.32227E-01
1.008125588E-01,5.40039E-01
1.008125680E-01,5.41992E-01
1.008125772E-01,5.38086E-01
1.008125864E-01,5.34180E-01
1.008125956E-01,5.38086E-01
1.008126048E-01,5.38086E-01
1.008126140E-01,5.36133E-01
1.008126232E-01,5.38086E-01
1.008126324E-01,5.36133E-01
1.008126416E-01,5.34180E-01
1.008126508E-01,5.43945E-01
1.008126600E-01,5.36133E-01
1.008126692E-01,5.38086E-01
1.008126784E-01,5.34180E-01
1.008126876E-01,5.28320E-01
1.008126968E-01,5.40039E-01
1.008127060E-01,5.34180E-01
1.008127152E-01,5.41992E-01
1.008127244E-01,5.28320E-01
1.008127336E-01,5.38086E-01
1.008127428E-01,5.43945E-01
1.008127520E-01,5.34180E-01
1.008127612E-01,5.38086E-01
1.008127704E-01,5.38086E-01
1.008127796E-01,5.45898E-01
1.008127888E-01,5.38086E-01
1.008127980E-01,5.36133E-01
1.008128072E-01,5.38086E-01
1.008128164E-01,5.24414E-01
1.008128256E-01,5.41992E-01
1.008128348E-01,5.36133E-01
1.008128440E-01,5.41992E-01
1.008128532E-01,5.36133E-01
1.008128624E-01,5.38086E-01
1.008128716E-01,5.34180E-01
1.008128808E-01,5.41992E-01
1.008128900E-01,5.38086E-01
1.008128992E-01,5.41992E-01
1.008129084E-01,5.36133E-01
1.008129176E-01,5.36133E-01
1.008129268E-01,5.34180E-01
1.008129360E-01,5.30273E-01
1.008129452E-01,5.45898E-01
1.008129544E-01,5.32227E-01
1.008129636E-01,5.26367E-01
1.008129728E-01,5.40039E-01
1.008129820E-01,5.38086E-01
1.008129912E-01,5.43945E-01
1.008130004E-01,5.32227E-01
1.008130096E-01,5.36133E-01
1.008130188E-01,5.36133E-01
1.008130280E-01,5.30273E-01
1.008130372E-01,5.47852E-01
1.008130464E-01,5.34180E-01
1.008130556E-01,5.36133E-01
1.008130648E-01,5.30273E-01
1.008130740E-01,5.34180E-01
1.008130832E-01,5.36133E-01
1.008130924E-01,5.34180E-01
1.008131016E-01,5.26367E-01
1.008131108E-01,5.28320E-01
1.008131200E-01,5.40039E-01
1.008131292E-01,5.30273E-01
1.008131384E-01,5.38086E-01
1.008131476E-01,5.32227E-01
1.008131568E-01,5.36133E-01
1.008131660E-01,5.40039E-01
1.008131752E-01,5.32227E-01
1.008131844E-01,5.40039E-01
1.008131936E-01,5.34180E-01
1.008132028E-01,5.26367E-01
1.008132120E-01,5.34180E-01
1.008132212E-01,5.28320E-01
1.008132304E-01,5.34180E-01
1.008132396E-01,5.34180E-01
1.008132488E-01,5.34180E-01
1.008132580E-01,5.30273E-01
1.008132672E-01,5.26367E-01
1.008132764E-01,5.40039E-01
1.008132856E-01,5.32227E-01
1.008132948E-01,5.28320E-01
1.008133040E-01,5.36133E-01
1.008133132E-01,5.28320E-01
1.008133224E-01,5.40039E-01
1.008133316E-01,5.28320E-01
1.008133408E-01,5.38086E-01
1.008133500E-01,5.24414E-01
1.008133592E-01,5.26367E-01
1.008133684E-01,5.38086E-01
1.008133776E-01,5.32227E-01
1.008133868E-01,5.28320E-01
1.008133960E-01,5.38086E-01
1.008134052E-01,5.34180E-01
1.008134144E-01,5.34180E-01
1.008134236E-01,5.26367E-01
1.008134328E-01,5.26367E-01
1.008134420E-01,5.30273E-01
1.008134512E-01,5.36133E-01
1.008134604E-01,5.30273E-01
1.008134696E-01,5.28320E-01
1.008134788E-01,5.28320E-01
1.008134880E-01,5.34180E-01
1.008134972E-01,5.34180E-01
1.008135064E-01,5.32227E-01
1.008135156E-01,5.22461E-01
1.008135248E-01,5.30273E-01
1.008135340E-01,5.30273E-01
1.008135432E-01,5.34180E-01
1.008135524E-01,5.34180E-01
1.008135616E-01,5.32227E-01
1.008135708E-01,5.30273E-01
1.008135800E-01,5.34180E-01
1.008135892E-01,5.34180E-01
1.008135984E-01,5.22461E-01
1.008136076E-01,5.30273E-01
1.008136168E-01,5.34180E-01
1.008136260E-01,5.30273E-01
1.008136352E-01,5.32227E-01
1.008136444E-01,5.36133E-01
1.008136536E-01,5.34180E-01
1.008136628E-01,5.40039E-01
1.008136720E-01,5.28320E-01
1.008136812E-01,5.38086E-01
1.008136904E-01,5.26367E-01
1.008136996E-01,5.32227E-01
1.008137088E-01,5.34180E-01
1.008137180E-01,5.30273E-01
1.008137272E-01,5.34180E-01
1.008137364E-01,5.26367E-01
1.008137456E-01,5.34180E-01
1.008137548E-01,5.38086E-01
1.008137640E-01,5.24414E-01
1.008137732E-01,5.34180E-01
1.008137824E-01,5.30273E-01
1.008137916E-01,5.34180E-01
1.008138008E-01,5.24414E-01
1.008138100E-01,5.30273E-01
1.008138192E-01,5.30273E-01
1.008138284E-01,5.30273E-01
1.008138376E-01,5.30273E-01
1.008138468E-01,5.36133E-01
1.008138560E-01,5.38086E-01
1.008138652E-01,5.34180E-01
1.008138744E-01,5.34180E-01
1.008138836E-01,5.38086E-01
1.008138928E-01,5.30273E-01
1.008139020E-01,5.38086E-01
1.008139112E-01,5.34180E-01
1.008139204E-01,5.32227E-01
1.008139296E-01,5.32227E-01
1.008139388E-01,5.36133E-01
1.008139480E-01,5.30273E-01
1.008139572E-01,5.26367E-01
1.008139664E-01,5.40039E-01
1.008139756E-01,5.38086E-01
1.008139848E-01,5.30273E-01
1.008139940E-01,5.34180E-01
1.008140032E-01,5.32227E-01
1.008140124E-01,5.36133E-01
1.008140216E-01,5.38086E-01
1.008140308E-01,5.36133E-01
1.008140400E-01,5.30273E-01
1.008140492E-01,5.30273E-01
1.008140584E-01,5.40039E-01
1.008140676E-01,5.36133E-01
1.008140768E-01,5.36133E-01
1.008140860E-01,5.32227E-01
1.008140952E-01,5.38086E-01
1.008141044E-01,5.38086E-01
1.008141136E-01,5.34180E-01
1.008141228E-01,5.36133E-01
1.008141320E-01,5.47852E-01
1.008141412E-01,5.28320E-01
1.008141504E-01,5.34180E-01
1.008141596E-01,5.30273E-01
1.008141688E-01,5.38086E-01
1.008141780E-01,5.38086E-01
1.008141872E-01,5.30273E-01
1.008141964E-01,5.38086E-01
1.008142056E-01,5.26367E-01
1.008142148E-01,5.28320E-01
1.008142240E-01,5.32227E-01
1.008142332E-01,5.34180E-01
1.008142424E-01,5.41992E-01
1.008142516E-01,5.36133E-01
1.008142608E-01,5.34180E-01
1.008142700E-01,5.40039E-01
1.008142792E-01,5.34180E-01
1.008142884E-01,5.32227E-01
1.008142976E-01,5.22461E-01
1.008143068E-01,5.38086E-01
1.008143160E-01,5.36133E-01
1.008143252E-01,5.32227E-01
1.008143344E-01,5.40039E-01
1.008143436E-01,5.32227E-01
1.008143528E-01,5.38086E-01
1.008143620E-01,5.36133E-01
1.008143712E-01,5.40039E-01
1.008143804E-01,5.32227E-01
1.008143896E-01,5.38086E-01
1.008143988E-01,5.41992E-01
1.008144080E-01,5.32227E-01
1.008144172E-01,5.38086E-01
1.008144264E-01,5.24414E-01
1.008144356E-01,5.38086E-01
1.008144448E-01,5.32227E-01
1.008144540E-01,5.32227E-01
1.008144632E-01,5.49805E-01
1.008144724E-01,5.34180E-01
1.008144816E-01,5.38086E-01
1.008144908E-01,5.28320E-01
1.008145000E-01,5.40039E-01
1.008145092E-01,5.30273E-01
1.008145184E-01,5.43945E-01
1.008145276E-01,5.38086E-01
1.008145368E-01,5.38086E-01
1.008145460E-01,5.40039E-01
1.008145552E-01,5.36133E-01
1.008145644E-01,5.40039E-01
1.008145736E-01,5.41992E-01
1.008145828E-01,5.36133E-01
1.008145920E-01,5.32227E-01
1.008146012E-01,5.40039E-01
1.008146104E-01,5.45898E-01
1.008146196E-01,5.34180E-01
1.008146288E-01,5.36133E-01
1.008146380E-01,5.34180E-01
1.008146472E-01,5.40039E-01
1.008146564E-01,5.34180E-01
1.008146656E-01,5.38086E-01
1.008146748E-01,5.41992E-01
1.008146840E-01,5.32227E-01
1.008146932E-01,5.41992E-01
1.008147024E-01,5.32227E-01
1.008147116E-01,5.43945E-01
1.008147208E-01,5.43945E-01
1.008147300E-01,5.38086E-01
1.008147392E-01,5.41992E-01
1.008147484E-01,5.36133E-01
1.008147576E-01,5.47852E-01
1.008147668E-01,5.34180E-01
1.008147760E-01,5.45898E-01
1.008147852E-01,5.38086E-01
1.008147944E-01,5.34180E-01
1.008148036E-01,5.40039E-01
1.008148128E-01,5.41992E-01
1.008148220E-01,5.41992E-01
1.008148312E-01,5.36133E-01
1.008148404E-01,5.43945E-01
1.008148496E-01,5.36133E-01
1.008148588E-01,5.38086E-01
1.008148680E-01,5.36133E-01
1.008148772E-01,5.36133E-01
1.008148864E-01,5.40039E-01
1.008148956E-01,5.32227E-01
1.008149048E-01,5.38086E-01
1.008149140E-01,5.43945E-01
1.008149232E-01,5.38086E-01
1.008149324E-01,5.40039E-01
1.008149416E-01,5.30273E-01
1.008149508E-01,5.30273E-01
1.008149600E-01,5.38086E-01
1.008149692E-01,5.36133E-01
1.008149784E-01,5.43945E-01
1.008149876E-01,5.30273E-01
1.008149968E-01,5.34180E-01
1.008150060E-01,5.40039E-01
1.008150152E-01,5.28320E-01
1.008150244E-01,5.41992E-01
1.008150336E-01,5.38086E-01
1.008150428E-01,5.40039E-01
1.008150520E-01,5.38086E-01
1.008150612E-01,5.34180E-01
1.008150704E-01,5.41992E-01
1.008150796E-01,5.34180E-01
1.008150888E-01,5.40039E-01
1.008150980E-01,5.36133E-01
1.008151072E-01,5.41992E-01
1.008151164E-01,5.34180E-01
1.008151256E-01,5.38086E-01
1.008151348E-01,5.40039E-01
1.008151440E-01,5.38086E-01
1.008151532E-01,5.34180E-01
1.008151624E-01,5.40039E-01
1.008151716E-01,5.34180E-01
1.008151808E-01,5.41992E-01
1.008151900E-01,5.38086E-01
1.008151992E-01,5.40039E-01
1.008152084E-01,5.26367E-01
1.008152176E-01,5.32227E-01
1.008152268E-01,5.40039E-01
1.008152360E-01,5.24414E-01
1.008152452E-01,5.38086E-01
1.008152544E-01,5.40039E-01
1.008152636E-01,5.36133E-01
1.008152728E-01,5.41992E-01
1.008152820E-01,5.32227E-01
1.008152912E-01,5.34180E-01
1.008153004E-01,5.41992E-01
1.008153096E-01,5.34180E-01
1.008153188E-01,5.34180E-01
1.008153280E-01,5.32227E-01
1.008153372E-01,5.41992E-01
1.008153464E-01,5.36133E-01
1.008153556E-01,5.34180E-01
1.008153648E-01,5.38086E-01
1.008153740E-01,5.32227E-01
1.008153832E-01,5.41992E-01
1.008153924E-01,5.34180E-01
1.008154016E-01,5.41992E-01
1.008154108E-01,5.36133E-01
1.008154200E-01,5.41992E-01
1.008154292E-01,5.38086E-01
1.008154384E-01,5.34180E-01
1.008154476E-01,5.36133E-01
1.008154568E-01,5.34180E-01
1.008154660E-01,5.43945E-01
1.008154752E-01,5.36133E-01
1.008154844E-01,5.40039E-01
1.008154936E-01,5.30273E-01
1.008155028E-01,5.34180E-01
1.008155120E-01,5.32227E-01
1.008155212E-01,5.40039E-01
1.008155304E-01,5.28320E-01
1.008155396E-01,5.32227E-01
1.008155488E-01,5.32227E-01
1.008155580E-01,5.41992E-01
1.008155672E-01,5.38086E-01
1.008155764E-01,5.41992E-01
1.008155856E-01,5.40039E-01
1.008155948E-01,5.28320E-01
1.008156040E-01,5.38086E-01
1.008156132E-01,5.30273E-01
1.008156224E-01,5.41992E-01
1.008156316E-01,5.34180E-01
1.008156408E-01,5.32227E-01
1.008156500E-01,5.34180E-01
1.008156592E-01,5.30273E-01
1.008156684E-01,5.38086E-01
1.008156776E-01,5.34180E-01
1.008156868E-01,5.38086E-01
1.008156960E-01,5.40039E-01
1.008157052E-01,5.32227E-01
1.008157144E-01,5.34180E-01
1.008157236E-01,5.38086E-01
1.008157328E-01,5.32227E-01
1.008157420E-01,5.47852E-01
1.008157512E-01,5.34180E-01
1.008157604E-01,5.45898E-01
1.008157696E-01,5.34180E-01
1.008157788E-01,5.28320E-01
1.008157880E-01,5.30273E-01
1.008157972E-01,5.38086E-01
1.008158064E-01,5.28320E-01
1.008158156E-01,5.34180E-01
1.008158248E-01,5.36133E-01
1.008158340E-01,5.30273E-01
1.008158432E-01,5.36133E-01
1.008158524E-01,5.36133E-01
