in s,C1 in V
1.016885290E-01,1.72168E+00
1.016885676E-01,1.62402E+00
1.016886062E-01,1.72168E+00
1.016886448E-01,1.67285E+00
1.016886834E-01,1.72168E+00
1.016887220E-01,1.62402E+00
1.016887606E-01,1.62402E+00
1.016887992E-01,1.86816E+00
1.016888378E-01,1.81934E+00
1.016888764E-01,1.62402E+00
1.016889150E-01,1.72168E+00
1.016889536E-01,1.62402E+00
1.016889922E-01,1.67285E+00
1.016890308E-01,1.62402E+00
1.016890694E-01,1.47754E+00
1.016891080E-01,1.62402E+00
1.016891466E-01,1.57520E+00
1.016891852E-01,1.62402E+00
1.016892238E-01,1.57520E+00
1.016892624E-01,1.57520E+00
1.016893010E-01,1.62402E+00
1.016893396E-01,1.62402E+00
1.016893782E-01,1.77051E+00
1.016894168E-01,1.62402E+00
1.016894554E-01,1.62402E+00
1.016894940E-01,1.67285E+00
1.016895326E-01,1.67285E+00
1.016895712E-01,1.67285E+00
1.016896098E-01,1.77051E+00
1.016896484E-01,1.57520E+00
1.016896870E-01,1.67285E+00
1.016897256E-01,1.47754E+00
1.016897642E-01,1.62402E+00
1.016898028E-01,1.77051E+00
1.016898414E-01,1.67285E+00
1.016898800E-01,1.67285E+00
1.016899186E-01,1.62402E+00
1.016899572E-01,1.72168E+00
1.016899958E-01,1.72168E+00
1.016900344E-01,1.81934E+00
1.016900730E-01,1.67285E+00
1.016901116E-01,1.47754E+00
1.016901502E-01,1.62402E+00
1.016901888E-01,1.72168E+00
1.016902274E-01,1.42871E+00
1.016902660E-01,1.52637E+00
1.016903046E-01,1.62402E+00
1.016903432E-01,1.72168E+00
1.016903818E-01,1.72168E+00
1.016904204E-01,1.47754E+00
1.016904590E-01,1.86816E+00
1.016904976E-01,1.62402E+00
1.016905362E-01,1.57520E+00
1.016905748E-01,1.52637E+00
1.016906134E-01,1.62402E+00
1.016906520E-01,1.72168E+00
1.016906906E-01,1.62402E+00
1.016907292E-01,1.67285E+00
1.016907678E-01,1.77051E+00
1.016908064E-01,1.77051E+00
1.016908450E-01,1.57520E+00
1.016908836E-01,1.52637E+00
1.016909222E-01,1.62402E+00
1.016909608E-01,1.72168E+00
1.016909994E-01,1.72168E+00
1.016910380E-01,1.77051E+00
1.016910766E-01,1.77051E+00
1.016911152E-01,1.67285E+00
1.016911538E-01,1.67285E+00
1.016911924E-01,1.77051E+00
1.016912310E-01,1.67285E+00
1.016912696E-01,1.62402E+00
1.016913082E-01,1.67285E+00
1.016913468E-01,1.62402E+00
1.016913854E-01,1.52637E+00
1.016914240E-01,1.77051E+00
1.016914626E-01,1.72168E+00
1.016915012E-01,1.57520E+00
1.016915398E-01,1.67285E+00
1.016915784E-01,1.77051E+00
1.016916170E-01,1.62402E+00
1.016916556E-01,1.62402E+00
1.016916942E-01,1.47754E+00
1.016917328E-01,1.67285E+00
1.016917714E-01,1.72168E+00
1.016918100E-01,1.67285E+00
1.016918486E-01,1.62402E+00
1.016918872E-01,1.77051E+00
1.016919258E-01,1.77051E+00
1.016919644E-01,1.67285E+00
1.016920030E-01,1.62402E+00
1.016920416E-01,1.67285E+00
1.016920802E-01,1.77051E+00
1.016921188E-01,1.72168E+00
1.016921574E-01,1.67285E+00
1.016921960E-01,1.77051E+00
1.016922346E-01,1.52637E+00
1.016922732E-01,1.67285E+00
1.016923118E-01,1.72168E+00
1.016923504E-01,1.62402E+00
1.016923890E-01,1.67285E+00
1.016924276E-01,1.72168E+00
1.016924662E-01,1.57520E+00
1.016925048E-01,1.57520E+00
1.016925434E-01,1.72168E+00
1.016925820E-01,1.67285E+00
1.016926206E-01,1.77051E+00
1.016926592E-01,1.62402E+00
1.016926978E-01,1.57520E+00
1.016927364E-01,1.81934E+00
1.016927750E-01,1.57520E+00
1.016928136E-01,1.81934E+00
1.016928522E-01,1.72168E+00
1.016928908E-01,1.72168E+00
1.016929294E-01,1.57520E+00
1.016929680E-01,1.52637E+00
1.016930066E-01,1.72168E+00
1.016930452E-01,1.67285E+00
1.016930838E-01,1.67285E+00
1.016931224E-01,1.52637E+00
1.016931610E-01,1.62402E+00
1.016931996E-01,1.57520E+00
1.016932382E-01,1.86816E+00
1.016932768E-01,1.52637E+00
1.016933154E-01,1.57520E+00
1.016933540E-01,1.47754E+00
1.016933926E-01,1.57520E+00
1.016934312E-01,1.67285E+00
1.016934698E-01,1.67285E+00
1.016935084E-01,1.62402E+00
1.016935470E-01,1.52637E+00
1.016935856E-01,1.62402E+00
1.016936242E-01,1.62402E+00
1.016936628E-01,1.62402E+00
1.016937014E-01,1.67285E+00
1.016937400E-01,1.62402E+00
1.016937786E-01,1.72168E+00
1.016938172E-01,1.77051E+00
1.016938558E-01,1.47754E+00
1.016938944E-01,1.67285E+00
1.016939330E-01,1.57520E+00
1.016939716E-01,1.42871E+00
1.016940102E-01,1.57520E+00
1.016940488E-01,1.52637E+00
1.016940874E-01,1.91699E+00
1.016941260E-01,1.67285E+00
1.016941646E-01,1.42871E+00
1.016942032E-01,1.67285E+00
1.016942418E-01,1.62402E+00
1.016942804E-01,1.47754E+00
1.016943190E-01,1.77051E+00
1.016943576E-01,1.57520E+00
1.016943962E-01,1.67285E+00
1.016944348E-01,1.57520E+00
1.016944734E-01,1.86816E+00
1.016945120E-01,1.62402E+00
1.016945506E-01,1.81934E+00
1.016945892E-01,1.67285E+00
1.016946278E-01,1.67285E+00
1.016946664E-01,1.91699E+00
1.016947050E-01,1.62402E+00
1.016947436E-01,1.77051E+00
1.016947822E-01,1.62402E+00
1.016948208E-01,1.42871E+00
1.016948594E-01,1.62402E+00
1.016948980E-01,1.62402E+00
1.016949366E-01,1.67285E+00
1.016949752E-01,1.67285E+00
1.016950138E-01,1.77051E+00
1.016950524E-01,1.47754E+00
1.016950910E-01,1.62402E+00
1.016951296E-01,1.62402E+00
1.016951682E-01,1.72168E+00
1.016952068E-01,1.67285E+00
1.016952454E-01,1.62402E+00
1.016952840E-01,1.81934E+00
1.016953226E-01,1.62402E+00
1.016953612E-01,1.62402E+00
1.016953998E-01,1.67285E+00
1.016954384E-01,1.52637E+00
1.016954770E-01,1.81934E+00
1.016955156E-01,1.57520E+00
1.016955542E-01,1.62402E+00
1.016955928E-01,1.57520E+00
1.016956314E-01,1.62402E+00
1.016956700E-01,1.57520E+00
1.016957086E-01,1.67285E+00
1.016957472E-01,1.77051E+00
1.016957858E-01,1.72168E+00
1.016958244E-01,1.77051E+00
1.016958630E-01,1.62402E+00
1.016959016E-01,1.57520E+00
1.016959402E-01,1.77051E+00
1.016959788E-01,1.62402E+00
1.016960174E-01,1.77051E+00
1.016960560E-01,1.72168E+00
1.016960946E-01,1.62402E+00
1.016961332E-01,1.57520E+00
1.016961718E-01,1.72168E+00
1.016962104E-01,1.77051E+00
1.016962490E-01,1.67285E+00
1.016962876E-01,1.72168E+00
1.016963262E-01,1.62402E+00
1.016963648E-01,1.67285E+00
1.016964034E-01,1.62402E+00
1.016964420E-01,1.67285E+00
1.016964806E-01,1.52637E+00
1.016965192E-01,1.62402E+00
1.016965578E-01,1.52637E+00
1.016965964E-01,1.62402E+00
1.016966350E-01,1.57520E+00
1.016966736E-01,1.62402E+00
1.016967122E-01,1.62402E+00
1.016967508E-01,1.72168E+00
1.016967894E-01,1.62402E+00
1.016968280E-01,1.67285E+00
1.016968666E-01,1.62402E+00
1.016969052E-01,1.57520E+00
1.016969438E-01,1.57520E+00
1.016969824E-01,1.52637E+00
1.016970210E-01,1.67285E+00
1.016970596E-01,1.77051E+00
1.016970982E-01,1.57520E+00
1.016971368E-01,1.67285E+00
1.016971754E-01,1.72168E+00
1.016972140E-01,1.52637E+00
1.016972526E-01,1.72168E+00
1.016972912E-01,1.67285E+00
1.016973298E-01,1.62402E+00
1.016973684E-01,1.77051E+00
1.016974070E-01,1.52637E+00
1.016974456E-01,1.57520E+00
1.016974842E-01,1.86816E+00
1.016975228E-01,1.62402E+00
1.016975614E-01,1.72168E+00
1.016976000E-01,1.72168E+00
1.016976386E-01,1.62402E+00
1.016976772E-01,1.52637E+00
1.016977158E-01,1.67285E+00
1.016977544E-01,1.81934E+00
1.016977930E-01,1.62402E+00
1.016978316E-01,1.57520E+00
1.016978702E-01,1.81934E+00
1.016979088E-01,1.52637E+00
1.016979474E-01,1.57520E+00
1.016979860E-01,1.62402E+00
1.016980246E-01,1.77051E+00
1.016980632E-01,1.62402E+00
1.016981018E-01,1.52637E+00
1.016981404E-01,1.62402E+00
1.016981790E-01,1.57520E+00
1.016982176E-01,1.67285E+00
1.016982562E-01,1.47754E+00
1.016982948E-01,1.72168E+00
1.016983334E-01,1.67285E+00
1.016983720E-01,1.52637E+00
1.016984106E-01,1.47754E+00
1.016984492E-01,1.67285E+00
1.016984878E-01,1.52637E+00
1.016985264E-01,1.72168E+00
1.016985650E-01,1.62402E+00
1.016986036E-01,1.57520E+00
1.016986422E-01,1.72168E+00
1.016986808E-01,1.72168E+00
1.016987194E-01,1.62402E+00
1.016987580E-01,1.52637E+00
1.016987966E-01,1.67285E+00
1.016988352E-01,1.72168E+00
1.016988738E-01,1.62402E+00
1.016989124E-01,1.57520E+00
1.016989510E-01,1.62402E+00
1.016989896E-01,1.81934E+00
1.016990282E-01,1.57520E+00
1.016990668E-01,1.72168E+00
1.016991054E-01,1.52637E+00
1.016991440E-01,1.72168E+00
1.016991826E-01,1.77051E+00
1.016992212E-01,1.62402E+00
1.016992598E-01,1.67285E+00
1.016992984E-01,1.52637E+00
1.016993370E-01,1.67285E+00
1.016993756E-01,1.81934E+00
1.016994142E-01,1.57520E+00
1.016994528E-01,1.57520E+00
1.016994914E-01,1.67285E+00
1.016995300E-01,1.67285E+00
1.016995686E-01,1.62402E+00
1.016996072E-01,1.57520E+00
1.016996458E-01,1.57520E+00
1.016996844E-01,1.67285E+00
1.016997230E-01,1.86816E+00
1.016997616E-01,1.67285E+00
1.016998002E-01,1.67285E+00
1.016998388E-01,1.57520E+00
1.016998774E-01,1.91699E+00
1.016999160E-01,1.57520E+00
1.016999546E-01,1.62402E+00
1.016999932E-01,1.52637E+00
1.017000318E-01,1.47754E+00
1.017000704E-01,1.62402E+00
1.017001090E-01,1.62402E+00
1.017001476E-01,1.81934E+00
1.017001862E-01,1.67285E+00
1.017002248E-01,1.62402E+00
1.017002634E-01,1.67285E+00
1.017003020E-01,1.77051E+00
1.017003406E-01,1.62402E+00
1.017003792E-01,1.81934E+00
1.017004178E-01,1.62402E+00
1.017004564E-01,1.62402E+00
1.017004950E-01,1.62402E+00
1.017005336E-01,1.62402E+00
1.017005722E-01,1.81934E+00
1.017006108E-01,1.62402E+00
1.017006494E-01,1.67285E+00
1.017006880E-01,1.57520E+00
1.017007266E-01,1.72168E+00
1.017007652E-01,1.67285E+00
1.017008038E-01,1.72168E+00
1.017008424E-01,1.72168E+00
1.017008810E-01,1.67285E+00
1.017009196E-01,1.67285E+00
1.017009582E-01,1.57520E+00
1.017009968E-01,1.62402E+00
1.017010354E-01,1.72168E+00
1.017010740E-01,1.57520E+00
1.017011126E-01,1.72168E+00
1.017011512E-01,1.81934E+00
1.017011898E-01,1.37988E+00
1.017012284E-01,1.81934E+00
1.017012670E-01,1.62402E+00
1.017013056E-01,1.62402E+00
1.017013442E-01,1.72168E+00
1.017013828E-01,1.52637E+00
1.017014214E-01,1.62402E+00
1.017014600E-01,1.57520E+00
1.017014986E-01,1.57520E+00
1.017015372E-01,1.47754E+00
1.017015758E-01,1.57520E+00
1.017016144E-01,1.67285E+00
1.017016530E-01,1.57520E+00
1.017016916E-01,1.52637E+00
1.017017302E-01,1.72168E+00
1.017017688E-01,1.57520E+00
1.017018074E-01,1.62402E+00
1.017018460E-01,1.52637E+00
1.017018846E-01,1.72168E+00
1.017019232E-01,1.62402E+00
1.017019618E-01,1.67285E+00
1.017020004E-01,1.62402E+00
1.017020390E-01,1.57520E+00
1.017020776E-01,1.52637E+00
1.017021162E-01,1.62402E+00
1.017021548E-01,1.77051E+00
1.017021934E-01,1.72168E+00
1.017022320E-01,1.62402E+00
1.017022706E-01,1.52637E+00
1.017023092E-01,1.67285E+00
1.017023478E-01,1.67285E+00
1.017023864E-01,1.52637E+00
1.017024250E-01,1.67285E+00
1.017024636E-01,1.62402E+00
1.017025022E-01,1.62402E+00
1.017025408E-01,1.72168E+00
1.017025794E-01,1.77051E+00
1.017026180E-01,1.52637E+00
1.017026566E-01,1.57520E+00
1.017026952E-01,1.67285E+00
1.017027338E-01,1.52637E+00
1.017027724E-01,1.62402E+00
1.017028110E-01,1.52637E+00
1.017028496E-01,1.67285E+00
1.017028882E-01,1.86816E+00
1.017029268E-01,1.62402E+00
1.017029654E-01,1.62402E+00
1.017030040E-01,1.72168E+00
1.017030426E-01,1.67285E+00
1.017030812E-01,1.57520E+00
1.017031198E-01,1.57520E+00
1.017031584E-01,1.57520E+00
1.017031970E-01,1.77051E+00
1.017032356E-01,1.72168E+00
1.017032742E-01,1.62402E+00
1.017033128E-01,1.67285E+00
1.017033514E-01,1.67285E+00
1.017033900E-01,1.67285E+00
1.017034286E-01,1.57520E+00
1.017034672E-01,1.67285E+00
1.017035058E-01,1.72168E+00
1.017035444E-01,1.67285E+00
1.017035830E-01,1.62402E+00
1.017036216E-01,1.72168E+00
1.017036602E-01,1.72168E+00
1.017036988E-01,1.62402E+00
1.017037374E-01,1.57520E+00
1.017037760E-01,1.57520E+00
1.017038146E-01,1.72168E+00
1.017038532E-01,1.67285E+00
1.017038918E-01,1.62402E+00
1.017039304E-01,1.72168E+00
1.017039690E-01,1.47754E+00
1.017040076E-01,1.67285E+00
1.017040462E-01,1.67285E+00
1.017040848E-01,1.77051E+00
1.017041234E-01,1.67285E+00
1.017041620E-01,1.67285E+00
1.017042006E-01,1.77051E+00
1.017042392E-01,1.57520E+00
1.017042778E-01,1.72168E+00
1.017043164E-01,1.62402E+00
1.017043550E-01,1.72168E+00
1.017043936E-01,1.77051E+00
1.017044322E-01,1.62402E+00
1.017044708E-01,1.77051E+00
1.017045094E-01,1.67285E+00
1.017045480E-01,1.67285E+00
1.017045866E-01,1.67285E+00
1.017046252E-01,1.72168E+00
1.017046638E-01,1.72168E+00
1.017047024E-01,1.67285E+00
1.017047410E-01,1.42871E+00
1.017047796E-01,1.57520E+00
1.017048182E-01,1.57520E+00
1.017048568E-01,1.47754E+00
1.017048954E-01,1.67285E+00
1.017049340E-01,1.42871E+00
1.017049726E-01,1.52637E+00
1.017050112E-01,1.52637E+00
1.017050498E-01,1.81934E+00
1.017050884E-01,1.67285E+00
1.017051270E-01,1.67285E+00
1.017051656E-01,1.72168E+00
1.017052042E-01,1.57520E+00
1.017052428E-01,1.42871E+00
1.017052814E-01,1.77051E+00
1.017053200E-01,1.62402E+00
1.017053586E-01,1.52637E+00
1.017053972E-01,1.77051E+00
1.017054358E-01,1.62402E+00
1.017054744E-01,1.47754E+00
1.017055130E-01,1.52637E+00
1.017055516E-01,1.52637E+00
1.017055902E-01,1.77051E+00
1.017056288E-01,1.52637E+00
1.017056674E-01,1.62402E+00
1.017057060E-01,1.62402E+00
1.017057446E-01,1.42871E+00
1.017057832E-01,1.57520E+00
1.017058218E-01,1.52637E+00
1.017058604E-01,1.57520E+00
1.017058990E-01,1.47754E+00
1.017059376E-01,1.67285E+00
1.017059762E-01,1.72168E+00
1.017060148E-01,1.67285E+00
1.017060534E-01,1.57520E+00
1.017060920E-01,1.57520E+00
1.017061306E-01,1.72168E+00
1.017061692E-01,1.62402E+00
1.017062078E-01,1.72168E+00
1.017062464E-01,1.57520E+00
1.017062850E-01,1.57520E+00
1.017063236E-01,1.67285E+00
1.017063622E-01,1.81934E+00
1.017064008E-01,1.62402E+00
1.017064394E-01,1.72168E+00
1.017064780E-01,1.52637E+00
1.017065166E-01,1.42871E+00
1.017065552E-01,1.52637E+00
1.017065938E-01,1.57520E+00
1.017066324E-01,1.77051E+00
1.017066710E-01,1.67285E+00
1.017067096E-01,1.47754E+00
1.017067482E-01,1.72168E+00
1.017067868E-01,1.47754E+00
1.017068254E-01,1.77051E+00
1.017068640E-01,1.67285E+00
1.017069026E-01,1.47754E+00
1.017069412E-01,1.62402E+00
1.017069798E-01,1.81934E+00
1.017070184E-01,1.62402E+00
1.017070570E-01,1.62402E+00
1.017070956E-01,1.77051E+00
1.017071342E-01,1.47754E+00
1.017071728E-01,1.81934E+00
1.017072114E-01,1.57520E+00
1.017072500E-01,1.67285E+00
1.017072886E-01,1.57520E+00
1.017073272E-01,1.67285E+00
1.017073658E-01,1.62402E+00
1.017074044E-01,1.62402E+00
1.017074430E-01,1.72168E+00
1.017074816E-01,1.67285E+00
1.017075202E-01,1.62402E+00
1.017075588E-01,1.67285E+00
1.017075974E-01,1.62402E+00
1.017076360E-01,1.81934E+00
1.017076746E-01,1.62402E+00
1.017077132E-01,1.67285E+00
1.017077518E-01,1.42871E+00
1.017077904E-01,1.72168E+00
1.017078290E-01,1.81934E+00
1.017078676E-01,1.72168E+00
1.017079062E-01,1.62402E+00
1.017079448E-01,1.47754E+00
1.017079834E-01,1.67285E+00
1.017080220E-01,1.57520E+00
1.017080606E-01,1.67285E+00
1.017080992E-01,1.67285E+00
1.017081378E-01,1.81934E+00
1.017081764E-01,1.57520E+00
1.017082150E-01,1.52637E+00
1.017082536E-01,1.42871E+00
1.017082922E-01,1.62402E+00
1.017083308E-01,1.72168E+00
1.017083694E-01,1.62402E+00
1.017084080E-01,1.57520E+00
1.017084466E-01,1.47754E+00
1.017084852E-01,1.33105E+00
1.017085238E-01,1.62402E+00
1.017085624E-01,1.57520E+00
1.017086010E-01,1.57520E+00
1.017086396E-01,1.77051E+00
1.017086782E-01,1.67285E+00
1.017087168E-01,1.86816E+00
1.017087554E-01,1.52637E+00
1.017087940E-01,1.47754E+00
1.017088326E-01,1.81934E+00
1.017088712E-01,1.57520E+00
1.017089098E-01,1.67285E+00
1.017089484E-01,1.47754E+00
1.017089870E-01,1.57520E+00
1.017090256E-01,1.62402E+00
1.017090642E-01,1.72168E+00
1.017091028E-01,1.62402E+00
1.017091414E-01,1.62402E+00
1.017091800E-01,1.67285E+00
1.017092186E-01,1.62402E+00
1.017092572E-01,1.47754E+00
1.017092958E-01,1.52637E+00
1.017093344E-01,1.77051E+00
1.017093730E-01,1.77051E+00
1.017094116E-01,1.57520E+00
1.017094502E-01,1.67285E+00
1.017094888E-01,1.86816E+00
1.017095274E-01,1.57520E+00
1.017095660E-01,1.47754E+00
1.017096046E-01,1.62402E+00
1.017096432E-01,1.81934E+00
1.017096818E-01,1.72168E+00
1.017097204E-01,1.62402E+00
1.017097590E-01,1.62402E+00
1.017097976E-01,1.52637E+00
1.017098362E-01,1.62402E+00
1.017098748E-01,1.57520E+00
1.017099134E-01,1.52637E+00
1.017099520E-01,1.57520E+00
1.017099906E-01,1.62402E+00
1.017100292E-01,1.57520E+00
1.017100678E-01,1.52637E+00
1.017101064E-01,1.62402E+00
1.017101450E-01,1.47754E+00
1.017101836E-01,1.42871E+00
1.017102222E-01,1.52637E+00
1.017102608E-01,1.62402E+00
1.017102994E-01,1.47754E+00
1.017103380E-01,1.52637E+00
1.017103766E-01,1.62402E+00
1.017104152E-01,1.62402E+00
1.017104538E-01,1.42871E+00
1.017104924E-01,1.67285E+00
1.017105310E-01,1.52637E+00
1.017105696E-01,1.52637E+00
1.017106082E-01,1.72168E+00
1.017106468E-01,1.62402E+00
1.017106854E-01,1.57520E+00
1.017107240E-01,1.62402E+00
1.017107626E-01,1.57520E+00
1.017108012E-01,1.67285E+00
1.017108398E-01,1.47754E+00
1.017108784E-01,1.67285E+00
1.017109170E-01,1.57520E+00
1.017109556E-01,1.37988E+00
1.017109942E-01,1.57520E+00
1.017110328E-01,1.57520E+00
1.017110714E-01,1.57520E+00
1.017111100E-01,1.72168E+00
1.017111486E-01,1.52637E+00
1.017111872E-01,1.67285E+00
1.017112258E-01,1.72168E+00
1.017112644E-01,1.67285E+00
1.017113030E-01,1.72168E+00
1.017113416E-01,1.77051E+00
1.017113802E-01,1.52637E+00
1.017114188E-01,1.47754E+00
1.017114574E-01,1.77051E+00
1.017114960E-01,1.62402E+00
1.017115346E-01,1.67285E+00
1.017115732E-01,1.42871E+00
1.017116118E-01,1.52637E+00
1.017116504E-01,1.62402E+00
1.017116890E-01,1.77051E+00
1.017117276E-01,1.62402E+00
1.017117662E-01,1.67285E+00
1.017118048E-01,1.57520E+00
1.017118434E-01,1.52637E+00
1.017118820E-01,1.57520E+00
1.017119206E-01,1.57520E+00
1.017119592E-01,1.67285E+00
1.017119978E-01,1.67285E+00
1.017120364E-01,1.52637E+00
1.017120750E-01,1.72168E+00
1.017121136E-01,1.62402E+00
1.017121522E-01,1.42871E+00
1.017121908E-01,1.62402E+00
1.017122294E-01,1.57520E+00
1.017122680E-01,1.52637E+00
1.017123066E-01,1.62402E+00
1.017123452E-01,1.72168E+00
1.017123838E-01,1.52637E+00
1.017124224E-01,1.57520E+00
1.017124610E-01,1.52637E+00
1.017124996E-01,1.52637E+00
1.017125382E-01,1.62402E+00
1.017125768E-01,1.72168E+00
1.017126154E-01,1.86816E+00
1.017126540E-01,1.67285E+00
1.017126926E-01,1.67285E+00
1.017127312E-01,1.57520E+00
1.017127698E-01,1.67285E+00
1.017128084E-01,1.52637E+00
1.017128470E-01,1.57520E+00
1.017128856E-01,1.52637E+00
1.017129242E-01,1.62402E+00
1.017129628E-01,1.57520E+00
1.017130014E-01,1.47754E+00
1.017130400E-01,1.62402E+00
1.017130786E-01,1.67285E+00
1.017131172E-01,1.67285E+00
1.017131558E-01,1.67285E+00
1.017131944E-01,1.67285E+00
1.017132330E-01,1.62402E+00
1.017132716E-01,1.57520E+00
1.017133102E-01,1.52637E+00
1.017133488E-01,1.62402E+00
1.017133874E-01,1.62402E+00
1.017134260E-01,1.42871E+00
1.017134646E-01,1.62402E+00
1.017135032E-01,1.67285E+00
1.017135418E-01,1.52637E+00
1.017135804E-01,1.62402E+00
1.017136190E-01,1.67285E+00
1.017136576E-01,1.77051E+00
1.017136962E-01,1.57520E+00
1.017137348E-01,1.52637E+00
1.017137734E-01,1.57520E+00
1.017138120E-01,1.67285E+00
1.017138506E-01,1.62402E+00
1.017138892E-01,1.62402E+00
1.017139278E-01,1.62402E+00
1.017139664E-01,1.57520E+00
1.017140050E-01,1.81934E+00
1.017140436E-01,1.62402E+00
1.017140822E-01,1.67285E+00
1.017141208E-01,1.62402E+00
1.017141594E-01,1.67285E+00
1.017141980E-01,1.62402E+00
1.017142366E-01,1.62402E+00
1.017142752E-01,1.42871E+00
1.017143138E-01,1.47754E+00
1.017143524E-01,1.62402E+00
1.017143910E-01,1.62402E+00
1.017144296E-01,1.62402E+00
1.017144682E-01,1.72168E+00
1.017145068E-01,1.67285E+00
1.017145454E-01,1.52637E+00
1.017145840E-01,1.57520E+00
1.017146226E-01,1.72168E+00
1.017146612E-01,1.72168E+00
1.017146998E-01,1.67285E+00
1.017147384E-01,1.62402E+00
1.017147770E-01,1.72168E+00
1.017148156E-01,1.67285E+00
1.017148542E-01,1.47754E+00
1.017148928E-01,1.62402E+00
1.017149314E-01,1.47754E+00
1.017149700E-01,1.42871E+00
1.017150086E-01,1.72168E+00
1.017150472E-01,1.57520E+00
1.017150858E-01,1.52637E+00
1.017151244E-01,1.52637E+00
1.017151630E-01,1.42871E+00
1.017152016E-01,1.67285E+00
1.017152402E-01,1.57520E+00
1.017152788E-01,1.62402E+00
1.017153174E-01,1.47754E+00
1.017153560E-01,1.57520E+00
1.017153946E-01,1.52637E+00
1.017154332E-01,1.57520E+00
1.017154718E-01,1.77051E+00
1.017155104E-01,1.47754E+00
1.017155490E-01,1.42871E+00
1.017155876E-01,1.67285E+00
1.017156262E-01,1.57520E+00
1.017156648E-01,1.42871E+00
1.017157034E-01,1.47754E+00
1.017157420E-01,1.57520E+00
1.017157806E-01,1.67285E+00
1.017158192E-01,1.67285E+00
1.017158578E-01,1.67285E+00
1.017158964E-01,1.67285E+00
1.017159350E-01,1.57520E+00
1.017159736E-01,1.57520E+00
1.017160122E-01,1.72168E+00
1.017160508E-01,1.57520E+00
1.017160894E-01,1.72168E+00
1.017161280E-01,1.62402E+00
1.017161666E-01,1.72168E+00
1.017162052E-01,1.42871E+00
1.017162438E-01,1.57520E+00
1.017162824E-01,1.62402E+00
1.017163210E-01,1.62402E+00
1.017163596E-01,1.62402E+00
1.017163982E-01,1.52637E+00
1.017164368E-01,1.72168E+00
1.017164754E-01,1.62402E+00
1.017165140E-01,1.67285E+00
1.017165526E-01,1.72168E+00
1.017165912E-01,1.67285E+00
1.017166298E-01,1.62402E+00
1.017166684E-01,1.67285E+00
1.017167070E-01,1.57520E+00
1.017167456E-01,1.57520E+00
1.017167842E-01,1.77051E+00
1.017168228E-01,1.57520E+00
1.017168614E-01,1.47754E+00
1.017169000E-01,1.77051E+00
1.017169386E-01,1.47754E+00
1.017169772E-01,1.52637E+00
1.017170158E-01,1.52637E+00
1.017170544E-01,1.52637E+00
1.017170930E-01,1.42871E+00
1.017171316E-01,1.57520E+00
1.017171702E-01,1.57520E+00
1.017172088E-01,1.57520E+00
1.017172474E-01,1.67285E+00
1.017172860E-01,1.52637E+00
1.017173246E-01,1.52637E+00
1.017173632E-01,1.57520E+00
1.017174018E-01,1.72168E+00
1.017174404E-01,1.57520E+00
1.017174790E-01,1.67285E+00
1.017175176E-01,1.62402E+00
1.017175562E-01,1.47754E+00
1.017175948E-01,1.52637E+00
1.017176334E-01,1.52637E+00
1.017176720E-01,1.62402E+00
1.017177106E-01,1.72168E+00
1.017177492E-01,1.62402E+00
1.017177878E-01,1.42871E+00
1.017178264E-01,1.72168E+00
1.017178650E-01,1.72168E+00
1.017179036E-01,1.42871E+00
1.017179422E-01,1.62402E+00
1.017179808E-01,1.62402E+00
1.017180194E-01,1.67285E+00
1.017180580E-01,1.52637E+00
1.017180966E-01,1.62402E+00
1.017181352E-01,1.62402E+00
1.017181738E-01,1.47754E+00
1.017182124E-01,1.67285E+00
1.017182510E-01,1.52637E+00
1.017182896E-01,1.57520E+00
1.017183282E-01,1.67285E+00
1.017183668E-01,1.62402E+00
1.017184054E-01,1.57520E+00
1.017184440E-01,1.52637E+00
1.017184826E-01,1.72168E+00
1.017185212E-01,1.42871E+00
1.017185598E-01,1.42871E+00
1.017185984E-01,1.62402E+00
1.017186370E-01,1.72168E+00
1.017186756E-01,1.52637E+00
1.017187142E-01,1.62402E+00
1.017187528E-01,1.72168E+00
1.017187914E-01,1.47754E+00
1.017188300E-01,1.62402E+00
1.017188686E-01,1.72168E+00
1.017189072E-01,1.57520E+00
1.017189458E-01,1.57520E+00
1.017189844E-01,1.57520E+00
1.017190230E-01,1.47754E+00
1.017190616E-01,1.62402E+00
1.017191002E-01,1.81934E+00
1.017191388E-01,1.42871E+00
1.017191774E-01,1.67285E+00
1.017192160E-01,1.67285E+00
1.017192546E-01,1.57520E+00
1.017192932E-01,1.57520E+00
1.017193318E-01,1.62402E+00
1.017193704E-01,1.42871E+00
1.017194090E-01,1.67285E+00
1.017194476E-01,1.47754E+00
1.017194862E-01,1.47754E+00
1.017195248E-01,1.91699E+00
1.017195634E-01,1.52637E+00
1.017196020E-01,1.67285E+00
1.017196406E-01,1.52637E+00
1.017196792E-01,1.72168E+00
1.017197178E-01,1.57520E+00
1.017197564E-01,1.37988E+00
1.017197950E-01,1.52637E+00
1.017198336E-01,1.47754E+00
1.017198722E-01,1.62402E+00
1.017199108E-01,1.52637E+00
1.017199494E-01,1.57520E+00
1.017199880E-01,1.62402E+00
1.017200266E-01,1.37988E+00
1.017200652E-01,1.47754E+00
1.017201038E-01,1.67285E+00
1.017201424E-01,1.62402E+00
1.017201810E-01,1.62402E+00
1.017202196E-01,1.57520E+00
1.017202582E-01,1.52637E+00
